mp_id,formula,sites,composition,a_edge (angstrom),b_edge (angstrom),c_edge (angstrom),alpha_ang (deg),beta_ang (deg),gamma_ang (deg),crystal_system,space_group,total_magnetisation (bohr),energy_per_atom (eV/atom),formation_energy (eV/atom),energy_above_hull (eV/atom),stable,density (g/cc),band_gap (eV),direct_bandgap,volume (cubic-angstrom),bulk_modulus (GPa),shear_modulus (GPa)
mp-1096790,CuPbBr3,10,Cu1 Pb1 Br3,7.9980250774835655,7.9980250774835655,7.9980250774835655,119.39891452046454,119.39891452046454,91.04430225372612,tet,I4/mcm,0.00046869999999900005,-3.061815378,-0.517276708999999,0.46579444949999904,False,4.644681914581931,0.0,True,364.9918192233401,,
mp-1184117,CuPbO3,5,Cu1 Pb1 O3,3.873189,3.873189,3.873189,90.0,90.0,90.0,cubic,Pm-3m,0.002785299999999,-5.448978686,-0.917831334999999,0.250703104499999,False,9.109306585560445,0.0,False,58.10400510519205,,
mp-1184073,CuPdO3,5,Cu1 Pd1 O3,3.793113,3.793113,3.793113,90.0,90.0,90.0,cubic,Pm-3m,0.002643699999999,-4.919253298,-0.09465899899999901,0.718975019,False,6.63203672746162,0.0,False,54.57419554411089,,
mp-28741,CuSe3Br,20,Cu1 Se3 Br1,4.80714032,7.58594412,14.37169294,90.0,90.0,90.0,ortho,Pmna,0.0,-3.780614000999999,-0.5358364734062491,0.0,True,4.8202027256662685,1.029899999999999,False,524.0881839571858,,
mp-29450,CuSe3I,30,Cu1 Se3 I1,9.600547099765722,9.600547099765722,9.60054715637812,95.28363138308325,95.28363138308325,95.28363111553509,trig,R-3m,0.0055615,-3.390994607,-0.168803863406249,0.12558622826562302,False,4.877756662338042,1.2273,False,872.8589664127392,,
mp-22414,CuSeO3,20,Cu1 Se1 O3,5.476776,6.151550999999999,7.306758,90.0,90.0,90.0,ortho,Pnma,4.0057562,-5.5545403285,-1.066740095968749,0.028767922499999002,False,5.140191656939322,0.0,False,246.169549747677,"{'voigt': 33.473, 'reuss': 20.768, 'vrh': 27.12}","{'voigt': 32.228, 'reuss': 24.54, 'vrh': 28.384}"
mp-22688,CuSeO3,40,Cu1 Se1 O3,5.9494453400000005,6.99177858,12.25358662,90.0,90.0,90.0,ortho,Pbca,7.9999991,-5.570611124250001,-1.08281089171875,0.012697126749998,False,4.964965888575642,0.21020000000000003,False,509.71494838145884,,
mp-554440,CuSeO3,40,Cu1 Se1 O3,8.27492805,7.7047169004399825,10.614916445622095,52.53399414595139,90.0,90.0,mono,P2_1/c,8.0000001,-5.572037847750001,-1.08423761521875,0.011270403249998001,False,4.7113123288546195,0.021500000000000002,False,537.1576229645312,,
mp-560049,CuSeO3,30,Cu1 Se1 O3,4.7310528587541425,8.673454122425982,10.579425990016116,113.04442617835515,91.7488844985664,88.98153430718511,tri,P-1,6.0,-5.580940329000001,-1.093140096468751,0.0023679219999970004,False,4.753581998234577,0.0,False,399.2858436886513,,
mp-16053,CuSiO3,10,Cu1 Si1 O3,2.860253,4.918236,8.958139,90.0,90.0,90.0,ortho,Pmma,2.0111634,-7.123297562,-2.249616019,0.091200764333335,False,3.679809081971686,0.112,False,126.01771806237532,"{'voigt': 45.23, 'reuss': 17.677, 'vrh': 31.454}","{'voigt': 33.621, 'reuss': 6.35, 'vrh': 19.986}"
mp-556982,CuSiO3,30,Cu1 Si1 O3,8.831051119906057,8.835411789751568,8.831557918534022,111.68766445721566,111.85595468324479,111.62742900726201,trig,R-3,5.9998599,-7.146320467666667,-2.272638924666667,0.068177858666668,False,2.891164803499157,0.0,False,481.17749239410796,,
mp-20977,CuTeO3,20,Cu1 Te1 O3,5.821665,6.069741,7.200504,90.0,90.0,90.0,ortho,Pnma,3.9988747,-5.632032828,-1.214753712333333,0.05940026699999901,False,6.242933004887723,0.0,False,254.4370002624723,,
mp-4320,CuTeO3,40,Cu1 Te1 O3,6.016914,7.6778189999999995,12.882924,90.0,90.0,90.0,ortho,Pnma,0.000142099999999,-5.64658909225,-1.229309976583333,0.044844002749998,False,5.337929310609811,0.0015999999999990002,True,595.1495623765578,,
mp-558696,CuTeO3,20,Cu1 Te1 O3,9.356216,5.290517,7.569102905471758,51.9350731788587,90.0,90.0,mono,P2_1/c,0.0095411,-5.656018842,-1.238739726333333,0.035414252999999,False,5.384916609662685,0.0019000000000000002,True,294.9782256150324,,
mp-29676,Dy3AlC,5,Dy3 Al1 C1,4.8703325,4.8703325,4.8703325,90.0,90.0,90.0,cubic,Pm-3m,4e-07,-5.741221931999999,-0.37534835049999604,0.0,True,7.567723145144023,0.0,False,115.52496222301356,,
mp-1017557,Dy3AlN,5,Dy3 Al1 N1,4.75093043,4.75093043,4.75093043,90.0,90.0,90.0,cubic,Pm-3m,3.0400000000000004e-05,-23.448960984000003,-1.087709248749999,0.0,True,8.183675707919214,0.0,False,107.23486581765529,,
mp-20922,Dy3GaC,5,Dy3 Ga1 C1,5.300761,5.300761,5.300761,90.0,90.0,90.0,cubic,Pm-3m,3.5600000000000005e-05,-4.02667787,1.195699750000002,1.606714689000003,False,6.346364780491208,0.0,False,148.94113867846457,,
mp-19881,Dy3InC,5,Dy3 In1 C1,4.9031569,4.9031569,4.9031569,90.0,90.0,90.0,cubic,Pm-3m,2e-06,-5.654029087999999,-0.48543592383332806,0.0,True,8.654112370917852,0.0,False,117.87653803892059,,
mp-31056,Dy3InN,5,Dy3 In1 N1,4.79206634,4.79206634,4.79206634,90.0,90.0,90.0,cubic,Pm-3m,2.8900000000000005e-05,-26.733812821999997,-1.203262676749994,0.0,True,9.300155400451702,0.0,False,110.04453130007028,,
mp-19818,Dy3PbC,5,Dy3 Pb1 C1,4.89301389,4.89301389,4.89301492,90.0,90.0,90.0,cubic,Pm-3m,9.499999999999995e-06,-5.89106458,-0.5317767504999961,0.0,True,10.017545577288024,0.0,False,117.14653225984434,,
mp-19899,Dy3SnC,5,Dy3 Sn1 C1,4.87069979,4.87069979,4.87069979,90.0,90.0,90.0,cubic,Pm-3m,3e-06,-6.039251322000001,-0.6205785354999981,0.0,True,8.884204632258188,0.0,False,115.55110070330097,,
mp-22513,Dy3TlC,5,Dy3 Tl1 C1,5.613253,5.613253,5.613253,90.0,90.0,90.0,cubic,Pm-3m,0.0046947,-3.465007923999999,1.6260449148333351,1.916393434000002,False,6.608646309530647,0.0,False,176.8657953535348,,
mp-754936,DyAlO3,10,Dy1 Al1 O3,5.237056292054344,5.237056292054344,5.23705661140578,60.91956113995696,60.91956113995696,60.9195664367884,trig,R-3c,0.0001008,-8.359551958,-3.717985083333332,0.040794404999997,False,7.607648740204467,5.165999999999999,False,103.67050239510857,,
mp-756630,DyAlO3,20,Dy1 Al1 O3,5.16840341,5.31063225,7.37199326,90.0,90.0,90.0,ortho,Pnma,0.0,-8.38752288,-3.745956005333332,0.012823482999998002,False,7.795573824413557,5.723000000000001,True,202.34271003182837,"{'voigt': 192.717, 'reuss': 191.133, 'vrh': 191.925}","{'voigt': 115.835, 'reuss': 110.806, 'vrh': 113.32}"
mp-984723,DyAlO3,5,Dy1 Al1 O3,3.711247,3.711247,3.711247,90.0,90.0,90.0,cubic,Pm-3m,0.0001489,-8.25859651,-3.617029635333332,0.141749852999998,False,7.7146473955470825,2.9483,False,51.11631980728927,,
mp-1206856,DyB3Mo,10,Dy1 B3 Mo1,3.15925114,5.430907745296047,6.840336518634167,77.83532261026687,90.0,90.0,mono,P2_1/m,0.0,-16.683111889,-0.6645428375000021,0.0,True,8.4199838937653,0.0,False,114.72848072234211,,
mp-10792,DyBO3,60,Dy1 B1 O3,7.155247077510055,8.94494849202531,9.775783951044161,81.3368932130616,85.63635558415467,77.30150089641329,tri,P-1,1e-07,-8.723935746666665,-3.495605683833332,0.028402722833334,False,7.315524466793525,5.0542,False,602.8154083542863,,
mp-12315,DyBO3,20,Dy1 B1 O3,6.106156804877642,6.356277025887171,6.352441828031061,92.32161557049456,108.475182803897,107.81187498601508,tri,P-1,0.0,-8.7523384695,-3.524008406666664,0.0,True,6.680369873198901,5.3594,True,220.0432487262976,,
mp-753318,DyBO3,10,Dy1 B1 O3,3.956124732737834,3.956124732737834,8.671067,90.0,90.0,117.35275218595487,ortho,Ama2,0.0,-8.692332451,-3.464002388166665,0.060006018499999,False,6.097586218203746,4.514,False,120.53706474895905,,
mp-10060,DyBPd3,5,Dy1 B1 Pd3,4.319571,4.319571,4.319571,90.0,90.0,90.0,cubic,Pm-3m,0.0041807,-22.302035836727278,-0.6601321862272751,0.11293425036363601,False,10.148365174039759,0.0,False,80.5975518762924,"{'voigt': 143.573, 'reuss': 143.573, 'vrh': 143.573}","{'voigt': 26.841, 'reuss': 7.187, 'vrh': 17.014}"
mp-3183,DyBRh3,5,Dy1 B1 Rh3,4.17299336,4.17299336,4.17299336,90.0,90.0,90.0,cubic,Pm-3m,0.6675759,-7.471840072000001,-0.793701890166664,0.0,True,11.014830848331043,0.0,False,72.6679788320863,"{'voigt': 183.388, 'reuss': 183.388, 'vrh': 183.388}","{'voigt': 89.122, 'reuss': 83.055, 'vrh': 86.089}"
mp-1207000,DyBiO3,5,Dy1 Bi1 O3,4.422165,4.422165,4.422165,90.0,90.0,90.0,cubic,Pm-3m,0.0003205,-6.355123798,-1.684665227333333,1.138721270000001,False,8.054787334038725,0.0,False,86.47783908075132,,
mp-22137,DyCoO3,20,Dy1 Co1 O3,5.12056865,5.41427635,7.3530512,90.0,90.0,90.0,ortho,Pnma,0.00039969999999900005,-7.927326137,-2.608191084333332,0.009307952214286,False,8.778717764311475,1.192399999999999,False,203.8572689897275,,
mp-19381,DyCrO3,20,Dy1 Cr1 O3,5.23463434,5.53590021,7.54140459,90.0,90.0,90.0,ortho,Pnma,12.0000008,-9.043801588000003,-3.220740385333334,0.0,True,7.978148620394884,2.4922,False,218.53793938887344,,
mp-1225651,DyCrS3,40,Dy1 Cr1 S3,3.70122,12.991488,16.20422,90.0,90.0,90.0,ortho,Pnnm,24.0042963,-6.9037525545000005,-1.5664522143333302,0.11556858949999901,False,5.297073140046453,0.2275,True,779.1694704678409,,
mp-1212865,DyCrSb3,20,Dy1 Cr1 Sb3,6.035755,6.202342,12.765264,90.0,90.0,90.0,ortho,Pbcm,8.3916948,-5.8569859595,-0.5253006158333321,0.019761746749998,False,8.058464254639125,0.0,False,477.87808371886956,,
mp-1212890,DyCrSe3,20,Dy1 Cr1 Se3,3.890608,8.230338,13.270285,90.0,90.0,90.0,ortho,Pnma,12.0017607,-6.3886903305,-1.436858844239582,0.037519855000001004,False,7.055572389190425,0.11660000000000001,True,424.9280463356147,,
mp-1183771,DyCuO3,5,Dy1 Cu1 O3,3.775498,3.775498,3.775498,90.0,90.0,90.0,cubic,Pm-3m,0.000404699999999,-6.945122254,-2.232829211333333,0.225766218249999,False,8.455649621541022,0.0,False,53.8174026175188,,
mp-772188,DyErO3,30,Dy1 Er1 O3,6.411861673023366,6.411861673023366,12.700567,90.0,90.0,119.99999662615927,hex_,P6_3cm,5.31e-05,-8.752872202333332,-3.946876731666664,0.084193206666668,False,8.323213850342594,3.0953,False,452.19113643002925,,
mp-22283,DyFeO3,20,Dy1 Fe1 O3,5.27661581,5.6138646,7.62092487,90.0,90.0,90.0,ortho,Pnma,20.0067112,-8.436198846,-2.849742895333331,0.0063256709999990005,False,7.836562719084112,0.9134000000000001,True,225.748611771436,,
mp-1225592,DyGa3Cu,5,Dy1 Ga3 Cu1,6.041687863254134,6.041687863254134,6.041687863254134,140.93963040666895,140.93963040666895,56.42934404991489,tet,I-4m2,0.0,-15.963445545999999,-0.532060131,0.0,True,8.318990921798845,0.0,False,86.87249651596551,,
mp-1105019,DyGa3Ru,15,Dy1 Ga3 Ru1,6.37718383,6.37718383,6.37718383,90.0,90.0,90.0,cubic,Pm-3m,6e-07,-5.180565353999994,-0.5851521268333261,0.0,True,9.080399909454497,0.0,False,259.35033224299127,,
mp-755612,DyGaO3,20,Dy1 Ga1 O3,5.307153,5.597165,7.63874,90.0,90.0,90.0,ortho,Pnma,0.0003794,-7.6296917765,-3.131620863333333,0.048170022599999,False,8.202734054916514,3.6351,True,226.90885588842502,,
mp-769015,DyGaO3,30,Dy1 Ga1 O3,6.1209879097084485,6.1209879097084485,11.7204,90.0,90.0,119.99999902407242,hex_,P6_3cm,0.0011585,-7.653000484333334,-3.154929571166667,0.024861314766665,False,7.341507102811136,2.8765,False,380.29105744080005,,
mp-1225852,DyGaSe3,20,Dy1 Ga1 Se3,3.934719,7.923808,16.254568,90.0,90.0,90.0,ortho,Pnma,0.0003651,-18.486773891749998,-1.214921918187499,0.2168113325,False,6.14828798108952,0.019099999999999003,True,506.78423662336127,,
mp-768145,DyHoO3,30,Dy1 Ho1 O3,6.423439809747111,6.423439809747111,12.747755,90.0,90.0,119.99999804045336,hex_,P6_3cm,0.0001668,-8.738186537333332,-3.926198935666664,0.09010367654166801,False,8.211602965658575,3.0556,False,455.5118362027295,,
mp-1178360,DyInO3,20,Dy1 In1 O3,5.521777,5.866607,8.191486,90.0,90.0,90.0,ortho,Pnma,0.000339799999999,-7.379810134,-2.935523676666665,0.064032906999999,False,8.143033596418817,2.622999999999999,True,265.3557805952959,,
mp-1183823,DyInO3,5,Dy1 In1 O3,4.121735,4.121735,4.121735,90.0,90.0,90.0,cubic,Pm-3m,0.0003027,-6.745079848,-2.300793390666665,0.698763192999999,False,7.714620905876316,1.5367000000000002,False,70.02291696360375,,
mp-768149,DyInO3,30,Dy1 In1 O3,6.288076839804473,6.288076821144234,12.27113037000001,89.99999556415952,90.00000378895456,120.00011731873623,hex_,P6_3cm,0.0,-7.439521238000001,-2.9952347806666673,0.004321802999998001,False,7.713574371670154,1.987099999999999,False,420.1945036650193,,
mp-756469,DyLuO3,20,Dy1 Lu1 O3,5.61251,5.876143,8.23375,90.0,90.0,90.0,ortho,Pnma,2.3100000000000002e-05,-8.785891342,-3.989102142666665,0.075312532624998,False,9.428597670172417,4.9670000000000005,True,271.54834506925243,,
mp-1232163,DyMgS3,10,Dy1 Mg1 S3,6.91811103026462,6.91811103026462,6.765345976657587,73.49576854786365,73.49576854786365,111.53975215685524,mono,C2/m,1.9998832,-5.279874477,-1.547089627833331,0.31352235,False,3.6155810959664123,0.209899999999999,False,259.9485633842165,,
mp-1232195,DyMgS3,30,Dy1 Mg1 S3,6.67677,6.6767704891087885,18.130227,90.0,90.0,119.99999757673439,trig,R-3,4.5701902,-5.359150817333333,-1.626365968166664,0.234246009666667,False,4.028283574790294,0.0,False,699.9495648052988,,
mp-1232192,DyMgSe3,20,Dy1 Mg1 Se3,7.292361964351742,12.93289,7.4955672395191675,90.0,123.76664006672364,90.0,mono,C2/m,0.0028652,-4.7245185855,-1.3772025902395821,0.343004320500003,False,4.788745909225373,0.0,False,587.665754474099,,
mp-1232257,DyMgSe3,30,Dy1 Mg1 Se3,6.908529,6.9085290818769804,19.341285,90.0,90.0,119.99999481970748,trig,R-3,2.847550199999999,-4.844564725666667,-1.4972487304062492,0.222958180333336,False,5.280271852867527,0.0,False,799.4423552836778,,
mp-1238023,DyMgSe3,10,Dy1 Mg1 Se3,7.288848066119982,7.288848066119982,6.740159698617015,73.20993485021086,73.20993485021086,110.85312216471384,mono,C2/m,0.0005721999999990001,-4.771654079,-1.424338083739582,0.295868827000004,False,4.88523970829466,0.0,False,288.02905750474,,
mp-1188804,DyMnO3,20,Dy1 Mn1 O3,3.400136,6.008605,12.99438,90.0,90.0,90.0,ortho,Pnma,16.0059018,-8.4585087345,-2.73365396741954,0.323793291166664,False,6.641157921993781,1.0173,True,265.476147196803,,
mp-22103,DyMnO3,20,Dy1 Mn1 O3,5.330322,5.867879,7.499174,90.0,90.0,90.0,ortho,Pnma,16.0023262,-8.7599994545,-3.03514468741954,0.022302571166664002,False,7.51659738148573,0.41339999999999905,False,234.55679858536567,,
mp-542479,DyMnO3,30,Dy1 Mn1 O3,6.1360443737037915,6.136044411024402,11.42852703000001,89.9999999171085,90.00000009731869,119.99952032911301,hex_,P6_3cm,24.0000003,-8.782302025666665,-3.057447258586204,0.0,True,7.096767809612047,0.0,False,372.6490140346333,,
mp-1087478,DyNiGe3,10,Dy1 Ni1 Ge3,10.925047495391992,10.925047495391992,4.07458642,90.0,90.0,158.59203978666332,ortho,Cmmm,0.0,-5.4258666139999985,-0.5723474593333301,0.0,True,8.215337684127627,0.0,False,177.51308184843802,,
mp-19265,DyNiO3,20,Dy1 Ni1 O3,5.1539950305542215,5.4989376700087425,7.390526828034628,89.99977501788497,89.99809542094742,90.00004844869795,ortho,Pnma,3.9999993,-7.549553843500002,-2.501074798833333,0.0,True,8.53635371800083,0.0,False,209.45859694541633,,
mp-1183790,DyPaO3,5,Dy1 Pa1 O3,4.308022,4.308022,4.308022,90.0,90.0,90.0,cubic,Pm-3m,1.9999704,-8.622724074,-2.821412929333332,0.9913032527999981,False,9.170216529913105,0.0,False,79.95281100327924,,
mp-15856,DyRh3C,5,Dy1 Rh3 C1,4.14780277,4.14780277,4.14780277,90.0,90.0,90.0,cubic,Pm-3m,4e-07,-7.690970075999999,-0.5029771498333301,0.0,True,11.24465609403912,0.0,False,71.35990971472211,,
mp-1183821,DyRhO3,5,Dy1 Rh1 O3,3.940347,3.940347,3.940347,90.0,90.0,90.0,cubic,Pm-3m,0.026764299999999002,-7.377436208000001,-2.012122925333332,0.569480332999997,False,8.506478527795034,0.0,False,61.17914549087616,,
mp-1212884,DyRhO3,20,Dy1 Rh1 O3,5.21847713,5.75597356,7.573281,90.0,90.0,90.0,ortho,Pnma,0.0,-7.9469165409999984,-2.581603258333331,0.0,True,9.15095799998858,0.8883000000000001,True,227.48179478810232,,
mp-1206121,DyRu3C,5,Dy1 Ru3 C1,4.13466309,4.13466309,4.13466309,90.0,90.0,90.0,cubic,Pm-3m,3.2e-06,-8.546785410000002,-0.21273568183333502,0.0,True,11.222840118817329,0.0,False,70.68388009407856,,
mp-1207184,DySbO3,5,Dy1 Sb1 O3,4.248024,4.248024,4.248024,90.0,90.0,90.0,cubic,Pm-3m,8.36e-05,-6.611775036,-1.893523079333332,1.039270389200001,False,7.197205784014324,0.0,False,76.65860027562857,,
mp-1225550,DySbTe3,5,Dy1 Sb1 Te3,10.769234830247365,10.769234830247365,10.769234888564045,23.337075891441092,23.337075891441092,23.337076122781916,trig,R3m,0.0048819,-4.626130252,-0.9906713623333311,0.029413949,False,6.43683017973294,0.8479000000000001,False,172.08457561205267,,
mp-31120,DyScO3,20,Dy1 Sc1 O3,5.45367,5.747842,7.988247,90.0,90.0,90.0,ortho,Pnma,0.0014180999999990002,-9.1200012305,-3.961055700833332,0.025833509374999,False,6.776053476754478,4.459799999999999,True,250.40624850722793,"{'voigt': 167.613, 'reuss': 161.742, 'vrh': 164.678}","{'voigt': 83.453, 'reuss': 81.071, 'vrh': 82.262}"
mp-1184176,DyScS3,20,Dy1 Sc1 S3,6.3762186100000005,7.00288526,9.52664085,90.0,90.0,90.0,ortho,Pnma,0.0,-15.772778999,-2.275721433687499,0.0,True,4.7413681351763355,1.773699999999999,False,425.38287482371675,,
mp-769393,DySeO3,40,Dy1 Se1 O3,12.221477920340183,5.931740473017943,8.885066980292216,73.8017579521964,89.99950873505098,89.9991948997875,mono,P2_1/c,0.0,-7.1167769105,-2.525142906302083,0.0,True,6.216564189531993,1.8154,False,618.5495841025353,,
mp-1070146,DySi3Ir,5,Dy1 Si3 Ir1,5.7086516658581115,5.7086516658581115,5.7086516658581115,137.16507379328974,137.16507379328974,62.1841639831454,tet,I4mm,0.0,-6.728773653999999,-0.7822208943333321,0.0,True,8.578545158973853,0.0,False,84.97159278687396,,
mp-1184153,DySnO3,5,Dy1 Sn1 O3,4.138491,4.138491,4.138491,90.0,90.0,90.0,cubic,Pm-3m,0.0004956,-6.844083535999999,-2.149717456333332,0.8484255742499951,False,7.712473706428706,0.0,False,70.88038130870991,,
mp-779599,DyTiO3,20,Dy1 Ti1 O3,5.3356,5.716985,7.692903,90.0,90.0,90.0,ortho,Pnma,3.9904202,-9.103798283,-3.632248170999999,0.05728245949999201,False,7.313117184258952,0.0,False,234.66081411815694,,
mp-752435,DyTmO3,20,Dy1 Tm1 O3,5.637906,5.907363,8.328938,90.0,90.0,90.0,ortho,Pnma,5.3300000000000015e-05,-8.748449256499999,-3.959497251833333,0.088062089749999,False,9.085365315800441,4.8481000000000005,True,277.3965902475892,,
mp-22789,DyVO3,20,Dy1 V1 O3,5.25263721,5.66556438,7.54368515,90.0,90.0,90.0,ortho,Pnma,8.0,-9.005861853999999,-3.296628931333332,0.0,True,7.735287972077501,1.6567999999999992,False,224.4936902037986,,
mp-1181506,DyVSb3,20,Dy1 V1 Sb3,6.182767890643809,6.151420120641386,12.753633100051083,90.00015439147775,89.99970565237847,89.99836353796448,ortho,Pbcm,7.3129507,-5.841759232999999,-0.6239021693333311,0.0,True,7.924766147831898,0.0,False,485.0564125197636,,
mp-768333,DyYO3,30,Dy1 Y1 O3,6.445616693652206,6.445616693652206,12.800039,90.0,90.0,120.00000711982452,hex_,P6_3cm,0.0005771999999990001,-9.077124425333333,-3.882854416666666,0.09660443454166501,False,6.477198017239404,3.0318,False,460.54369843257217,,
mp-10038,Er3AlC,5,Er3 Al1 C1,5.303405,5.303405,5.303405,90.0,90.0,90.0,cubic,Pm-3m,6.599999999999999e-06,-3.8902109279999992,1.445268622500001,1.87665023,False,6.020002827954106,0.0,False,149.16412373447514,"{'voigt': 38.49, 'reuss': 38.49, 'vrh': 38.49}","{'voigt': 24.951, 'reuss': 7.866, 'vrh': 16.408}"
mp-568021,Er3AlC,5,Er3 Al1 C1,4.80526343,4.80526343,4.80526343,90.0,90.0,90.0,cubic,Pm-3m,1.1e-06,-5.766861158,-0.43138160749999904,0.0,True,8.09299874311908,0.0,False,110.95620736062973,,
mp-1017558,Er3AlN,5,Er3 Al1 N1,4.68650677,4.68650677,4.68650677,90.0,90.0,90.0,cubic,Pm-3m,6.0999999999999975e-06,-24.631899488,-1.104468587749997,0.0,True,8.75615370928303,0.0,False,102.9313683395319,,
mp-10274,Er3GaC,5,Er3 Ga1 C1,5.253141,5.253141,5.253141,90.0,90.0,90.0,cubic,Pm-3m,0.0013796,-4.005390444,1.186593145000002,1.629007375999998,False,6.684066283967081,0.0,False,144.9630018561145,"{'voigt': 46.623, 'reuss': 46.623, 'vrh': 46.623}","{'voigt': 30.371, 'reuss': 12.236, 'vrh': 21.304}"
mp-10275,Er3InC,5,Er3 In1 C1,5.533707,5.533707,5.533707,90.0,90.0,90.0,cubic,Pm-3m,0.0021078,-3.528453038,1.609746095166668,1.9685486399999972,False,6.159974741033247,0.0,False,169.45269521711592,"{'voigt': 40.114, 'reuss': 40.114, 'vrh': 40.114}","{'voigt': 23.447, 'reuss': 1.697, 'vrh': 12.572}"
mp-31058,Er3InN,5,Er3 In1 N1,4.73048637,4.73048637,4.73048637,90.0,90.0,90.0,cubic,Pm-3m,2.8900000000000005e-05,-27.906057936000003,-1.209328625749998,0.0,True,9.892062421616881,0.0,False,105.85646487896055,,
mp-20430,Er3PbC,5,Er3 Pb1 C1,5.625335,5.625335,5.625335,90.0,90.0,90.0,cubic,Pm-3m,0.003957,-3.673881772,1.655012026500002,2.082803885666666,False,6.725611565425041,0.0,False,178.01031634695946,,
mp-22537,Er3SnC,5,Er3 Sn1 C1,5.552727,5.552727,5.552727,90.0,90.0,90.0,cubic,Pm-3m,0.003401099999999,-3.901564085999999,1.486714669500001,2.018977587000002,False,6.134640004639514,0.0,False,171.20599409098728,,
mp-21028,Er3TlC,5,Er3 Tl1 C1,5.566596,5.566596,5.566596,90.0,90.0,90.0,cubic,Pm-3m,0.0013847,-3.430886723999999,1.6297720838333332,1.942665543999997,False,6.913657358469097,0.0,False,172.49206030413646,,
mp-1184150,ErAlO3,5,Er1 Al1 O3,3.69546,3.69546,3.69546,90.0,90.0,90.0,cubic,Pm-3m,1.2800000000000001e-05,-8.226557721999999,-3.595122190999999,0.18607017420000102,False,7.9705295534887615,3.0097,False,50.466770895183345,,
mp-754184,ErAlO3,10,Er1 Al1 O3,3.445752201661779,3.445752201661779,11.449682,90.0,90.0,120.00000387196617,hex_,P6_3/mmc,9.9e-06,-8.326985139,-3.695549607999999,0.0856427572,False,6.833301217588388,3.560399999999999,False,117.7313500695251,,
mp-756458,ErAlO3,20,Er1 Al1 O3,5.11890551,5.31641715,7.32664956,90.0,90.0,90.0,ortho,Pnma,0.0,-8.394795851499998,-3.763360320499997,0.017832044700002003,False,8.069583178361684,6.0359,True,199.38917785385337,,
mp-5426,ErB3Mo,10,Er1 B3 Mo1,3.14853331,5.396441535175439,6.795746495150258,101.79579804711479,90.0,90.0,mono,P2_1/m,1e-07,-7.730199435,-0.639890588499999,0.0,True,8.686545192349238,0.0,False,113.02732547099706,,
mp-10791,ErBO3,60,Er1 B1 O3,7.182487,8.983940598343525,9.83816738777614,81.3354232764494,85.65877983185844,77.35866253089368,tri,P-1,0.0047293,-8.723252135333333,-3.505053416166665,0.062195206666666,False,7.363473545399187,5.161799999999999,False,611.7684685111603,,
mp-1194043,ErBO3,30,Er1 B1 O3,6.471126237126997,6.471126237126997,9.485993880779056,70.42592956727138,70.42592956727138,60.08046882160288,mono,C2/c,0.0,-8.785447342,-3.567248622833331,0.0,True,7.094939422246892,5.6533999999999995,False,317.461550106139,,
